Item,SKU,UPC,Unit Cost,Case Size
Nfl arizona cardinals ceramic pumpkin hel...,SEAS034075,810028051362,10.00,1
Ncaa washington huskies ceramic pumpkin h...,SEAS034071,810028051614,10.00,1
Ncaa texas longhorns ceramic pumpkin helm...,SEAS034069,810079440832,10.00,1
Ncaa memphis tigers ceramic pumpkin helme...,SEAS034059,810028051799,10.00,1
Ncaa arkansas razorbacks ceramic pumpkin ...,SEAS034053,810028051782,10.00,1
Nfl washington commanders ceramic pumpkin...,SEAS034082,810028051508,10.00,1
Nfl seattle seahawks ceramic pumpkin helm...,SEAS034081,810028051485,10.00,1
Ncaa washington state cougars ceramic pum...,SEAS034073,810028051652,10.00,1
"Ncaa utah utes ceramic pumpkin helmet 10""",SEAS034070,810028051669,10.00,1
Ncaa texas a&m aggies ceramic pumpkin hel...,SEAS034068,810079440481,10.00,1
Ncaa south florida bulls ceramic pumpkin ...,SEAS034067,810028053915,10.00,1
Ncaa south carolina gamecocks ceramic pum...,SEAS034066,810079440825,10.00,1
"Ncaa oregon ducks ceramic pumpkin helmet 10""",SEAS034065,810028051591,2.50,1
Ncaa north dakota state bison ceramic pum...,SEAS034063,810079440801,10.00,1
Ncaa miami hurricanes ceramic pumpkin hel...,SEAS034060,810028059856,10.00,1
Boise state broncos ceramic pumpkin helme...,SEAS034055,810028051638,10.00,1
"Sp scj professional estesol pure hand, ha...",BEAU033549,691240092735,5.50,6
Stroller carrying loop - gray ni,BABY033687,715418188386,0.50,144
20oz slim tumbler with straw - floral white,HSWE033520,665613251883,3.00,24
Florida tea towel,HSWE032439,703800028006,1.00,99
Air freshener 2pack ark - ocean,AUTO032420,672649872333,0.50,192
Louisiana thermal mug 10.5oz,HSWE032413,672649884282,1.50,24
What the elf? face mask,HEAL032395,672649296658,0.25,400
Quarantini face mask,HEAL032392,672649296665,0.25,400
Work related desk sign,HSWE032384,672649882219,0.30,300
Not an afternoon person desk sign,HSWE032380,672649869050,0.30,300
Scrub life face mask,HEAL032366,672649296061,0.25,400
Perfectly queer wine glass 16oz,HSWE032324,672649292858,1.00,16
Grandma wine glass 16oz,HSWE031838,672649310415,1.00,16
Sp glade wax melts 8ct 3.1oz aqua waves,CLEA032915,046500039232,1.75,16
Sp bulbhead ruby space hearts bagvalue 24...,HDWE032831,097298046827,3.60,10
Desert snake bangle keychain,HSWE032351,703800081711,0.75,192
Momshell car air freshener 2pc,AUTO032333,672649273536,0.50,192
Smooth operator keychain bottle opener,HSWE032416,672649224774,0.25,360
Game on keychain bottle opener,HSWE032415,672649224798,0.25,348
"Livin' the scrub life sign 4""x4""",HSWE032377,672649158826,0.30,40
"Drink or swim sign 4""x4""",HSWE032374,672649163455,0.30,40
Beautiful day face mask,HEAL032361,672649296054,0.25,400
Bananas car air freshener 2pc,AUTO032327,672649273611,0.50,192
Take your top off keychain bottle opener,HSWE032290,672649224781,0.25,318
Is it recess yet? sign (misprint),HSWE032424,672649158857,0.30,40
Latte car air freshener 2pc,AUTO032409,672649247414,0.50,192
Tinsel in a tangle face mask,HEAL032394,672649296634,0.25,400
Bah! humbug face mask,HEAL032389,672649296672,0.25,400
Wonder nail file,BEAU032348,672649251084,0.25,304
My dog nail file,BEAU032341,672649251077,0.25,304
Cat's don't care nail file,BEAU032330,672649251046,0.25,304
Therapy dogs nail file,BEAU032326,672649251060,0.25,304
High tides car coaster,AUTO032336,672649163332,0.30,216
Hallmark youve been boo'd hllwn kit($9.99)ni,TOYS010395,763795408924,0.25,16
"Hallmark cards 10ct 5.5"" x 4"" heres the s...",STAT025563,795902348366,0.55,216
Hallmark elegant footed 20ct notes sets b...,STAT025555,795902404369,1.00,24
Hallmark cards & note pad set (note pads ...,STAT025552,763795949762,0.75,16
Boss lady silicone wine cup 12.5oz,HSWE031916,672649296429,0.50,120
Serve double erase 0.7 lead tube and eras...,STAT022605,8680869406315,1.00,80
Dooley boards white markers 2ct,STAT017071,096774503021,1.50,288
Sp blutiger lumbar pillow mo (brown box),SPOR028617,0972985155078,10.00,1
Texas metal ornament,SEAS032085,703800064459,0.50,96
Engaged ceramic ornament,SEAS032048,703800022608,1.00,24
"No wake zone sign 4""x4""",HSWE032379,672649161802,0.30,40
Gayborhood wine glass 16oz,HSWE032323,672649155313,1.00,16
"Proud parent block sign 4""",HSWE032182,672649162496,0.30,40
Born with it wine glass 16oz,HSWE032172,672649292735,1.00,16
Shot glass - south carolina,HSWE032166,672649250865,0.25,96
All for love mug 18oz,HSWE032043,672649292759,1.50,24
Pollen small planter,HSWE031995,672649298157,0.50,32
Proud parent small planter,HSWE031986,672649297198,0.50,32
Stay saucy tea towel,HSWE031981,672649294340,1.00,99
They whine silicone wine cup 12.5oz,HSWE031976,672649297488,0.50,120
Rainbow silicone wine cup 12.5oz,HSWE031973,672649249111,0.50,120
Thinking of you wine glass 16oz,HSWE031972,672649298973,1.00,16
Virginia silicone wine cup 12.5oz,HSWE031922,672649249562,0.50,120
South carolina silicone wine cup 12.5oz,HSWE031921,672649249531,0.50,120
Louisiana silicone wine cup 12.5oz,HSWE031919,672649249418,0.50,120
Kentucky silicone wine cup 12.5oz,HSWE031918,672649249401,0.50,120
Rainbow silicone wine cup 12.5oz.,HSWE031914,672649295620,0.50,120
Annoyed silicone wine cup 12.5oz,HSWE031909,672649277817,0.50,120
How do i block you? silicone wine cup 12.5oz,HSWE031908,672649277800,0.50,120
Bridesmaid silicone wine cup 12.5oz,HSWE031907,672649249067,0.50,120
Sail away silicone wine cup 12.5oz,HSWE031904,672649154965,0.50,120
Unicorn silicone wine cup 12.5oz,HSWE031903,672649154934,0.50,120
Mississippi silicone wine cup 12.5oz,HSWE031895,672649249470,0.50,120
Abc silicone wine cup 12.5oz,HSWE031893,672649296399,0.50,120
Queer af silicone wine cup 12.5oz – whole...,HSWE031892,672649295644,0.50,120
Beachin' silicone wine cup 12.5oz,HSWE031891,672649291516,0.50,120
Sleep around silicone wine cup 12.5oz,HSWE031889,672649163295,0.50,120
Sea la vie mug 13.5oz,HSWE031884,672649290441,1.00,24
Massachusetts silicone wine cup 12.5oz,HSWE031878,672649249449,0.50,120
High class trailer trash silicone wine cu...,HSWE031875,672649161390,0.50,120
Dreamer silicone wine cup 12.5oz,HSWE031873,672649151834,0.50,120
New jersey silicone wine cup 12.5oz bulk ...,HSWE031870,672649249487,0.50,120
Illinois silicone wine cup 12.5oz - whole...,HSWE031868,362649249371,0.50,120
What up? silicone wine cup 12.5oz,HSWE031867,672649291479,0.50,120
Favorite co-worker silicone wine cup 12.5oz,HSWE031865,672649156174,0.50,120
Washington silicone wine cup 12.5oz - bul...,HSWE031858,672649249579,0.50,120
Pirates mug 13.5oz,HSWE031855,672649290410,1.00,24
"Best grandma ever sign 4""x4""",HSWE031852,672649158635,0.30,40
Peace silicone wine cup 12.5oz,HSWE031847,672649151841,0.50,120
Gayborhood mug 18oz,HSWE031846,672649155566,1.50,24
Nevada campfire mug 13.5oz,HSWE031831,672649221490,1.00,24
"You are enough sign 4""x4""",HSWE031821,672649298478,0.30,108
"Lower the latitude sign 4""x4""",HSWE031820,672649298331,0.30,108
"Don't worry beach happy sign 4""x4""",HSWE031819,672649298324,0.30,108
"Let it be about love sign 4""x4""",HSWE031814,672649291967,0.30,108
"Keep smiling sign 4""x4""",HSWE031812,672649291929,0.30,108
Best gay ever mug 18oz,HSWE031794,672649155559,1.50,24
Let it be badge reel,HSWE031774,703800027962,0.25,432
Tan & tipsy silicone wine cup 12.5oz,HSWE031755,672649306975,0.50,120
Feelin' groovy silicone wine cup 12.5oz,HSWE031745,672649151803,0.50,120
Retail therapy card case,HSWE031741,672649296542,0.50,200
Livin' the scrub life card case,HSWE031740,672649296528,0.50,200
I got problems card case,HSWE031739,672649296498,0.50,200
Girls just want to have fund$ card case,HSWE031738,672649296474,0.50,200
Add to cart card case,HSWE031737,672649296467,0.50,200
Class of 2020 face mask,HEAL032363,672649296078,0.25,400
Only talking face mask,HEAL032040,672649859754,0.25,400
Sp bulbhead star shower ultra 9 indoor fl...,ELEC028640,16682,0.25,1
Corrugated 24-piece block sign display fi...,DISP032321,672649163622,0.50,40
Mrs. compact mirror,BEAU032340,672649225283,0.50,120
I put the bi in bitch small cosmetic bag,BEAU032021,672649155092,0.75,102
Core values smilesonic pro platinum clean...,BEAU024047,071031106283,0.15,36
Halloween cookie cutter grippy bat 1 ct ni,BAKE030659,070896163561,0.05,36
South carolina car air freshener 2pc,AUTO032346,703800022806,0.50,192
Proud parent small car air freshener 2pc,AUTO032344,672649297051,0.30,192
Another day in paradise car air freshener,AUTO032104,672649351173,0.50,192
Happy camper car coaster,AUTO031784,672649163257,0.30,216
Proud parent car coaster,AUTO031782,672649162342,0.30,216
Rv having fun yet? car coaster,AUTO031780,672649161710,0.30,216
Lakin' it easy car coaster,AUTO031776,672649161611,0.30,216
